"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
2009-10-27,"09:43:00",1.492,"0.208","241.190","6.200","0.000","0.000","18.000"
2009-10-27,"09:44:00",1.474,"0.202","239.660","6.200","0.000","0.000","19.000"
2009-10-27,"09:45:00",1.47,"0.202","239.450","6.200","0.000","0.000","18.000"
2009-10-27,"09:46:00",1.476,"0.202","239.770","6.200","0.000","0.000","18.000"
2009-10-27,"09:47:00",1.478,"0.204","240.250","6.200","0.000","0.000","18.000"
2009-10-27,"09:48:00",1.478,"0.204","240.370","6.200","0.000","0.000","19.000"
2009-10-27,"09:49:00",1.472,"0.202","239.850","6.200","0.000","0.000","18.000"
2009-10-27,"09:50:00",1.48,"0.204","240.000","6.200","0.000","0.000","18.000"
2009-10-27,"09:51:00",1.52,"0.230","240.580","6.400","0.000","0.000","19.000"
2009-10-27,"09:52:00",1.456,"0.208","240.340","6.000","0.000","1.000","18.000"
2009-10-27,"09:53:00",1.438,"0.196","240.520","6.000","0.000","1.000","18.000"
2009-10-27,"09:54:00",1.44,"0.194","240.390","6.000","0.000","2.000","19.000"
2009-10-27,"09:55:00",1.45,"0.196","240.800","6.000","0.000","1.000","18.000"
2009-10-27,"09:56:00",1.448,"0.196","240.780","6.000","0.000","2.000","19.000"
2009-10-27,"09:57:00",1.442,"0.196","240.810","6.000","0.000","1.000","18.000"
2009-10-27,"09:58:00",1.434,"0.194","240.240","6.000","0.000","1.000","18.000"
2009-10-27,"09:59:00",1.43,"0.192","239.920","6.000","0.000","2.000","19.000"
2009-10-27,"10:00:00",1.44,"0.196","240.770","6.000","0.000","1.000","18.000"
2009-10-27,"10:01:00",1.442,"0.196","240.920","6.000","0.000","2.000","18.000"
2009-10-27,"10:02:00",1.436,"0.196","240.590","6.000","0.000","1.000","19.000"
2009-10-27,"10:03:00",1.43,"0.194","240.000","6.000","0.000","1.000","18.000"
2009-10-27,"10:04:00",1.414,"0.188","238.480","5.800","0.000","2.000","18.000"
2009-10-27,"10:05:00",1.414,"0.188","238.450","5.800","0.000","1.000","18.000"
2009-10-27,"10:06:00",1.406,"0.186","238.040","5.800","0.000","2.000","18.000"
2009-10-27,"10:07:00",1.41,"0.188","238.480","5.800","0.000","1.000","18.000"
2009-10-27,"10:08:00",1.41,"0.188","238.670","5.800","0.000","1.000","18.000"
2009-10-27,"10:09:00",1.44,"0.198","241.650","6.000","0.000","1.000","19.000"
2009-10-27,"10:10:00",1.444,"0.198","242.000","6.000","0.000","2.000","18.000"
2009-10-27,"10:11:00",1.508,"0.268","241.810","6.200","0.000","1.000","19.000"
2009-10-27,"10:12:00",1.544,"0.330","241.300","6.400","0.000","1.000","19.000"
2009-10-27,"10:13:00",1.536,"0.330","241.100","6.400","0.000","2.000","18.000"
2009-10-27,"10:14:00",1.526,"0.326","240.490","6.400","0.000","1.000","18.000"
2009-10-27,"10:15:00",2.526,"0.570","239.740","11.000","0.000","1.000","19.000"
2009-10-27,"10:16:00",2.664,"0.590","239.030","11.400","0.000","1.000","18.000"
2009-10-27,"10:17:00",2.13,"0.476","239.460","9.400","0.000","1.000","18.000"
2009-10-27,"10:18:00",2.654,"0.590","239.220","11.400","0.000","2.000","18.000"
2009-10-27,"10:19:00",2.66,"0.592","239.340","11.400","0.000","1.000","18.000"
2009-10-27,"10:20:00",2.3,"0.510","240.180","10.000","0.000","1.000","19.000"
2009-10-27,"10:21:00",1.528,"0.332","241.530","6.400","0.000","1.000","18.000"
2009-10-27,"10:22:00",2.418,"0.546","239.870","10.600","0.000","1.000","18.000"
2009-10-27,"10:23:00",2.646,"0.590","239.350","11.400","0.000","2.000","19.000"
2009-10-27,"10:24:00",2.642,"0.588","239.340","11.400","0.000","1.000","18.000"
2009-10-27,"10:25:00",2.46,"0.468","239.580","10.600","0.000","1.000","18.000"
2009-10-27,"10:26:00",2.522,"0.396","239.590","10.600","0.000","1.000","18.000"
2009-10-27,"10:27:00",2.296,"0.294","240.450","9.800","0.000","0.000","19.000"
2009-10-27,"10:28:00",1.362,"0.076","241.580","5.600","0.000","0.000","18.000"
2009-10-27,"10:29:00",1.356,"0.074","241.160","5.600","0.000","0.000","19.000"
2009-10-27,"10:30:00",1.36,"0.076","241.540","5.600","0.000","0.000","18.000"
2009-10-27,"10:31:00",1.36,"0.076","241.540","5.600","0.000","0.000","19.000"
2009-10-27,"10:32:00",1.356,"0.074","241.200","5.600","0.000","0.000","18.000"
2009-10-27,"10:33:00",1.35,"0.074","240.610","5.600","0.000","0.000","18.000"
2009-10-27,"10:34:00",1.358,"0.074","241.360","5.600","0.000","0.000","19.000"
2009-10-27,"10:35:00",1.36,"0.076","241.640","5.600","0.000","0.000","18.000"
2009-10-27,"10:36:00",1.356,"0.074","241.190","5.600","0.000","0.000","19.000"
2009-10-27,"10:37:00",1.356,"0.074","241.280","5.600","0.000","0.000","18.000"
2009-10-27,"10:38:00",1.358,"0.076","241.460","5.600","0.000","0.000","19.000"
2009-10-27,"10:39:00",1.364,"0.076","241.930","5.600","0.000","0.000","18.000"
2009-10-27,"10:40:00",1.366,"0.076","242.180","5.600","0.000","0.000","19.000"
2009-10-27,"10:41:00",1.36,"0.074","241.570","5.600","0.000","0.000","19.000"
2009-10-27,"10:42:00",1.346,"0.072","240.320","5.600","0.000","0.000","18.000"
2009-10-27,"10:43:00",1.344,"0.072","240.090","5.600","0.000","0.000","18.000"
2009-10-27,"10:44:00",1.448,"0.184","240.030","6.000","0.000","0.000","19.000"
2009-10-27,"10:45:00",1.454,"0.204","240.340","6.000","0.000","0.000","18.000"
2009-10-27,"10:46:00",1.446,"0.204","239.970","6.000","0.000","0.000","18.000"
2009-10-27,"10:47:00",1.448,"0.204","240.340","6.000","0.000","0.000","18.000"
2009-10-27,"10:48:00",1.436,"0.202","239.280","6.000","0.000","0.000","19.000"
2009-10-27,"10:49:00",1.44,"0.204","239.850","6.000","0.000","0.000","18.000"
2009-10-27,"10:50:00",1.44,"0.204","239.980","6.000","0.000","0.000","18.000"
2009-10-27,"10:51:00",1.444,"0.206","240.500","6.000","0.000","0.000","19.000"
2009-10-27,"10:52:00",1.444,"0.206","240.580","6.000","0.000","0.000","18.000"
2009-10-27,"10:53:00",2.728,"0.194","239.490","12.200","0.000","0.000","18.000"
2009-10-27,"10:54:00",2.774,"0.194","239.090","12.400","0.000","0.000","18.000"
2009-10-27,"10:55:00",2.306,"0.196","238.980","10.600","0.000","0.000","18.000"
2009-10-27,"10:56:00",2.418,"0.194","238.950","11.000","0.000","0.000","19.000"
2009-10-27,"10:57:00",2.058,"0.198","239.320","9.400","0.000","0.000","18.000"
2009-10-27,"10:58:00",2.022,"0.092","239.320","9.400","0.000","0.000","18.000"
2009-10-27,"10:59:00",2.14,"0.066","239.640","9.800","0.000","0.000","18.000"
2009-10-27,"11:00:00",2.076,"0.066","239.320","9.600","0.000","0.000","18.000"
2009-10-27,"11:01:00",2.122,"0.066","239.400","9.800","0.000","0.000","19.000"
2009-10-27,"11:02:00",1.75,"0.068","239.520","8.000","0.000","0.000","18.000"
2009-10-27,"11:03:00",1.924,"0.068","239.580","8.800","0.000","0.000","18.000"
2009-10-27,"11:04:00",2.066,"0.068","240.130","9.600","0.000","0.000","18.000"
2009-10-27,"11:05:00",2.032,"0.068","240.110","9.400","0.000","0.000","19.000"
2009-10-27,"11:06:00",1.766,"0.070","240.160","8.000","0.000","0.000","18.000"
2009-10-27,"11:07:00",1.904,"0.070","240.220","8.800","0.000","0.000","18.000"
2009-10-27,"11:08:00",1.858,"0.070","240.260","8.600","0.000","0.000","19.000"
2009-10-27,"11:09:00",1.924,"0.070","240.030","8.800","0.000","0.000","18.000"
2009-10-27,"11:10:00",1.69,"0.072","240.420","7.600","0.000","0.000","18.000"
2009-10-27,"11:11:00",1.994,"0.068","240.170","9.200","0.000","0.000","19.000"
2009-10-27,"11:12:00",1.948,"0.068","239.630","9.000","0.000","0.000","18.000"
2009-10-27,"11:13:00",1.474,"0.072","240.360","6.400","0.000","0.000","18.000"
2009-10-27,"11:14:00",1.342,"0.072","240.020","5.600","0.000","0.000","18.000"
2009-10-27,"11:15:00",1.342,"0.072","240.000","5.600","0.000","0.000","19.000"
2009-10-27,"11:16:00",1.418,"0.070","240.070","5.800","0.000","0.000","18.000"
2009-10-27,"11:17:00",1.476,"0.192","239.410","6.200","0.000","0.000","18.000"
2009-10-27,"11:18:00",1.44,"0.202","239.250","6.000","0.000","0.000","18.000"
2009-10-27,"11:19:00",1.632,"0.200","239.220","6.800","0.000","0.000","18.000"
2009-10-27,"11:20:00",1.438,"0.204","239.610","6.000","0.000","0.000","19.000"
2009-10-27,"11:21:00",1.422,"0.198","238.110","6.000","0.000","0.000","18.000"
2009-10-27,"11:22:00",1.428,"0.200","238.890","6.000","0.000","0.000","18.000"
2009-10-27,"11:23:00",1.434,"0.202","239.650","6.000","0.000","0.000","18.000"
2009-10-27,"11:24:00",1.432,"0.202","239.480","6.000","0.000","0.000","18.000"
2009-10-27,"11:25:00",1.432,"0.202","239.490","6.000","0.000","0.000","18.000"
2009-10-27,"11:26:00",1.43,"0.202","239.430","6.000","0.000","0.000","19.000"
2009-10-27,"11:27:00",1.426,"0.202","239.070","6.000","0.000","0.000","18.000"
2009-10-27,"11:28:00",1.832,"0.324","241.250","7.800","0.000","0.000","24.000"
2009-10-27,"11:29:00",2.062,"0.390","242.000","8.600","0.000","0.000","29.000"
2009-10-27,"11:30:00",2.086,"0.390","242.040","8.600","0.000","0.000","29.000"
2009-10-27,"11:31:00",2.01,"0.254","240.740","8.400","0.000","0.000","29.000"
2009-10-27,"11:32:00",2.002,"0.238","240.190","8.400","0.000","0.000","29.000"
2009-10-27,"11:33:00",1.376,"0.080","240.440","5.600","0.000","0.000","20.000"
2009-10-27,"11:34:00",1.346,"0.074","240.400","5.600","0.000","0.000","18.000"
2009-10-27,"11:35:00",1.346,"0.074","240.400","5.600","0.000","0.000","18.000"
2009-10-27,"11:36:00",1.348,"0.074","240.470","5.600","0.000","0.000","19.000"
2009-10-27,"11:37:00",1.356,"0.074","241.250","5.600","0.000","0.000","18.000"
2009-10-27,"11:38:00",1.294,"0.000","241.150","5.200","0.000","0.000","19.000"
2009-10-27,"11:39:00",1.284,"0.000","240.520","5.200","0.000","0.000","18.000"
2009-10-27,"11:40:00",1.28,"0.000","240.060","5.200","0.000","0.000","18.000"
2009-10-27,"11:41:00",1.286,"0.000","240.670","5.200","0.000","0.000","19.000"
2009-10-27,"11:42:00",1.286,"0.000","240.660","5.200","0.000","0.000","18.000"
2009-10-27,"11:43:00",1.284,"0.000","240.520","5.200","0.000","0.000","18.000"
2009-10-27,"11:44:00",1.286,"0.000","240.730","5.200","0.000","0.000","19.000"
2009-10-27,"11:45:00",1.288,"0.000","240.810","5.200","0.000","0.000","18.000"
2009-10-27,"11:46:00",1.282,"0.000","240.300","5.200","0.000","0.000","19.000"
2009-10-27,"11:47:00",1.282,"0.000","240.260","5.200","0.000","0.000","18.000"
2009-10-27,"11:48:00",1.286,"0.000","240.710","5.200","0.000","0.000","18.000"
2009-10-27,"11:49:00",1.318,"0.000","240.310","5.400","0.000","0.000","19.000"
2009-10-27,"11:50:00",1.388,"0.102","240.090","5.800","0.000","0.000","18.000"
2009-10-27,"11:51:00",1.376,"0.100","239.290","5.600","0.000","0.000","18.000"
2009-10-27,"11:52:00",1.372,"0.102","239.270","5.600","0.000","0.000","18.000"
2009-10-27,"11:53:00",1.374,"0.102","239.550","5.600","0.000","0.000","19.000"
2009-10-27,"11:54:00",1.374,"0.102","239.670","5.600","0.000","0.000","18.000"
2009-10-27,"11:55:00",1.372,"0.102","239.720","5.600","0.000","0.000","18.000"
2009-10-27,"11:56:00",1.366,"0.102","239.220","5.600","0.000","0.000","18.000"
2009-10-27,"11:57:00",1.368,"0.102","239.470","5.600","0.000","0.000","18.000"
2009-10-27,"11:58:00",1.368,"0.102","239.520","5.600","0.000","0.000","19.000"
2009-10-27,"11:59:00",1.362,"0.100","239.020","5.600","0.000","0.000","18.000"
2009-10-27,"12:00:00",1.36,"0.100","238.850","5.600","0.000","0.000","18.000"
2009-10-27,"12:01:00",1.36,"0.100","238.880","5.600","0.000","0.000","18.000"
2009-10-27,"12:02:00",1.364,"0.100","239.350","5.600","0.000","0.000","18.000"
2009-10-27,"12:03:00",1.324,"0.046","239.170","5.400","0.000","0.000","18.000"
2009-10-27,"12:04:00",1.268,"0.000","239.000","5.200","0.000","0.000","18.000"
2009-10-27,"12:05:00",1.276,"0.000","239.590","5.200","0.000","0.000","19.000"
2009-10-27,"12:06:00",1.276,"0.000","239.620","5.200","0.000","0.000","18.000"
2009-10-27,"12:07:00",1.274,"0.000","239.520","5.200","0.000","0.000","18.000"
2009-10-27,"12:08:00",1.276,"0.000","239.610","5.200","0.000","0.000","18.000"
2009-10-27,"12:09:00",1.276,"0.000","239.680","5.200","0.000","0.000","19.000"
2009-10-27,"12:10:00",1.27,"0.000","239.040","5.200","0.000","0.000","18.000"
2009-10-27,"12:11:00",1.282,"0.000","240.290","5.200","0.000","0.000","18.000"
2009-10-27,"12:12:00",1.282,"0.000","240.200","5.200","0.000","0.000","18.000"
2009-10-27,"12:13:00",1.352,"0.056","239.840","5.600","0.000","0.000","19.000"
2009-10-27,"12:14:00",1.364,"0.092","240.020","5.600","0.000","1.000","18.000"
2009-10-27,"12:15:00",1.356,"0.090","239.450","5.600","0.000","1.000","18.000"
2009-10-27,"12:16:00",1.426,"0.152","240.240","6.000","0.000","2.000","18.000"
2009-10-27,"12:17:00",1.44,"0.194","240.080","6.000","0.000","1.000","19.000"
2009-10-27,"12:18:00",1.428,"0.190","238.930","6.000","0.000","1.000","18.000"
2009-10-27,"12:19:00",1.44,"0.196","240.380","6.000","0.000","2.000","18.000"
2009-10-27,"12:20:00",1.446,"0.198","241.030","6.000","0.000","1.000","19.000"
2009-10-27,"12:21:00",0.774,"0.204","241.310","3.800","0.000","2.000","8.000"
2009-10-27,"12:22:00",0.408,"0.238","241.480","2.000","0.000","1.000","0.000"
2009-10-27,"12:23:00",0.482,"0.342","241.030","2.400","0.000","2.000","1.000"
2009-10-27,"12:24:00",0.476,"0.342","241.020","2.400","0.000","1.000","1.000"
2009-10-27,"12:25:00",0.474,"0.344","241.210","2.400","0.000","1.000","0.000"
2009-10-27,"12:26:00",0.47,"0.344","241.320","2.400","0.000","2.000","1.000"
2009-10-27,"12:27:00",0.468,"0.344","241.490","2.400","0.000","1.000","1.000"
2009-10-27,"12:28:00",0.466,"0.346","241.990","2.400","0.000","1.000","0.000"
2009-10-27,"12:29:00",0.466,"0.350","242.600","2.400","0.000","2.000","1.000"
2009-10-27,"12:30:00",0.464,"0.350","242.540","2.400","0.000","1.000","1.000"
2009-10-27,"12:31:00",0.462,"0.352","243.010","2.400","0.000","1.000","0.000"
2009-10-27,"12:32:00",0.46,"0.350","242.750","2.400","0.000","2.000","1.000"
2009-10-27,"12:33:00",0.458,"0.348","242.230","2.200","0.000","1.000","1.000"
2009-10-27,"12:34:00",0.458,"0.348","242.410","2.200","0.000","1.000","0.000"
2009-10-27,"12:35:00",0.456,"0.348","242.310","2.200","0.000","1.000","1.000"
2009-10-27,"12:36:00",0.426,"0.302","242.040","2.000","0.000","2.000","1.000"
2009-10-27,"12:37:00",0.348,"0.192","242.810","1.600","0.000","1.000","0.000"
2009-10-27,"12:38:00",0.294,"0.106","241.950","1.200","0.000","1.000","1.000"
2009-10-27,"12:39:00",0.294,"0.106","242.360","1.200","0.000","1.000","1.000"
2009-10-27,"12:40:00",0.294,"0.106","242.320","1.200","0.000","2.000","0.000"
2009-10-27,"12:41:00",0.292,"0.106","241.870","1.200","0.000","1.000","1.000"
2009-10-27,"12:42:00",0.29,"0.102","240.930","1.200","0.000","1.000","0.000"
2009-10-27,"12:43:00",0.292,"0.104","241.290","1.200","0.000","1.000","1.000"
2009-10-27,"12:44:00",0.29,"0.104","241.180","1.200","0.000","1.000","1.000"
2009-10-27,"12:45:00",0.294,"0.108","242.660","1.200","0.000","2.000","0.000"
2009-10-27,"12:46:00",0.292,"0.104","241.660","1.200","0.000","1.000","1.000"
2009-10-27,"12:47:00",0.29,"0.104","241.350","1.200","0.000","1.000","1.000"
2009-10-27,"12:48:00",0.276,"0.078","242.220","1.200","0.000","1.000","0.000"
2009-10-27,"12:49:00",0.22,"0.000","242.210","0.800","0.000","0.000","1.000"
2009-10-27,"12:50:00",0.218,"0.000","241.350","0.800","0.000","0.000","1.000"
2009-10-27,"12:51:00",0.218,"0.000","241.170","0.800","0.000","0.000","0.000"
2009-10-27,"12:52:00",0.22,"0.000","241.900","0.800","0.000","0.000","1.000"
2009-10-27,"12:53:00",0.218,"0.000","241.060","0.800","0.000","0.000","1.000"
2009-10-27,"12:54:00",0.218,"0.000","240.890","0.800","0.000","0.000","0.000"
2009-10-27,"12:55:00",0.254,"0.000","241.190","1.200","0.000","0.000","1.000"
2009-10-27,"12:56:00",0.33,"0.118","241.760","1.400","0.000","0.000","1.000"
2009-10-27,"12:57:00",0.324,"0.114","240.300","1.400","0.000","0.000","0.000"
2009-10-27,"12:58:00",0.322,"0.116","240.830","1.400","0.000","0.000","1.000"
2009-10-27,"12:59:00",0.322,"0.118","241.710","1.400","0.000","0.000","1.000"
2009-10-27,"13:00:00",0.32,"0.120","242.040","1.400","0.000","0.000","0.000"
2009-10-27,"13:01:00",0.318,"0.118","241.640","1.400","0.000","0.000","1.000"
2009-10-27,"13:02:00",0.366,"0.164","241.460","1.800","0.000","0.000","1.000"
2009-10-27,"13:03:00",0.394,"0.224","242.430","1.800","0.000","0.000","0.000"
2009-10-27,"13:04:00",0.392,"0.224","242.080","1.800","0.000","0.000","1.000"
2009-10-27,"13:05:00",0.388,"0.222","241.510","1.800","0.000","0.000","1.000"
2009-10-27,"13:06:00",0.384,"0.216","240.260","1.800","0.000","0.000","0.000"
2009-10-27,"13:07:00",0.384,"0.218","240.750","1.800","0.000","0.000","1.000"
2009-10-27,"13:08:00",0.384,"0.222","241.650","1.800","0.000","0.000","1.000"
2009-10-27,"13:09:00",0.346,"0.170","241.810","1.600","0.000","0.000","0.000"
2009-10-27,"13:10:00",0.29,"0.088","242.100","1.200","0.000","0.000","1.000"
2009-10-27,"13:11:00",0.286,"0.086","241.010","1.200","0.000","0.000","0.000"
2009-10-27,"13:12:00",0.288,"0.088","241.740","1.200","0.000","0.000","1.000"
2009-10-27,"13:13:00",0.29,"0.090","242.720","1.200","0.000","0.000","1.000"
2009-10-27,"13:14:00",0.288,"0.088","242.200","1.200","0.000","0.000","0.000"
2009-10-27,"13:15:00",0.288,"0.088","241.870","1.200","0.000","0.000","1.000"
2009-10-27,"13:16:00",0.288,"0.090","242.730","1.200","0.000","0.000","1.000"
2009-10-27,"13:17:00",0.288,"0.090","242.870","1.200","0.000","0.000","0.000"
2009-10-27,"13:18:00",0.286,"0.088","241.950","1.200","0.000","0.000","1.000"
2009-10-27,"13:19:00",0.288,"0.088","243.070","1.200","0.000","0.000","1.000"
2009-10-27,"13:20:00",0.222,"0.000","243.320","0.800","0.000","0.000","0.000"
2009-10-27,"13:21:00",0.22,"0.000","242.350","0.800","0.000","0.000","1.000"
2009-10-27,"13:22:00",0.22,"0.000","241.820","0.800","0.000","0.000","1.000"
2009-10-27,"13:23:00",0.22,"0.000","242.230","0.800","0.000","0.000","0.000"
2009-10-27,"13:24:00",0.22,"0.000","241.720","0.800","0.000","0.000","1.000"
2009-10-27,"13:25:00",0.218,"0.000","240.830","0.800","0.000","0.000","1.000"
2009-10-27,"13:26:00",0.218,"0.000","241.230","0.800","0.000","0.000","0.000"
2009-10-27,"13:27:00",0.218,"0.000","241.270","0.800","0.000","0.000","1.000"
2009-10-27,"13:28:00",0.254,"0.000","240.590","1.200","0.000","0.000","1.000"
2009-10-27,"13:29:00",0.328,"0.114","240.440","1.400","0.000","0.000","0.000"
2009-10-27,"13:30:00",0.324,"0.116","240.990","1.400","0.000","0.000","1.000"
2009-10-27,"13:31:00",0.322,"0.116","241.320","1.400","0.000","0.000","1.000"
2009-10-27,"13:32:00",0.32,"0.114","240.570","1.400","0.000","0.000","0.000"
2009-10-27,"13:33:00",0.318,"0.116","240.790","1.400","0.000","0.000","1.000"
2009-10-27,"13:34:00",0.318,"0.116","241.200","1.400","0.000","0.000","1.000"
2009-10-27,"13:35:00",0.316,"0.118","241.380","1.400","0.000","0.000","0.000"
2009-10-27,"13:36:00",0.316,"0.118","241.520","1.400","0.000","0.000","1.000"
2009-10-27,"13:37:00",0.314,"0.118","241.560","1.400","0.000","0.000","1.000"
2009-10-27,"13:38:00",0.314,"0.118","241.400","1.400","0.000","0.000","0.000"
2009-10-27,"13:39:00",0.314,"0.118","241.820","1.400","0.000","0.000","1.000"
2009-10-27,"13:40:00",0.538,"0.190","242.360","2.600","0.000","0.000","4.000"
2009-10-27,"13:41:00",0.908,"0.294","241.650","3.800","0.000","0.000","10.000"
2009-10-27,"13:42:00",0.9,"0.244","241.570","3.800","0.000","0.000","11.000"
2009-10-27,"13:43:00",0.868,"0.154","241.260","3.600","0.000","0.000","12.000"
2009-10-27,"13:44:00",0.878,"0.154","241.330","3.600","0.000","0.000","11.000"
2009-10-27,"13:45:00",0.566,"0.132","242.120","2.800","0.000","0.000","6.000"
2009-10-27,"13:46:00",0.296,"0.088","242.220","1.200","0.000","0.000","1.000"
2009-10-27,"13:47:00",0.298,"0.088","242.570","1.200","0.000","0.000","0.000"
2009-10-27,"13:48:00",0.296,"0.088","242.440","1.200","0.000","0.000","1.000"
2009-10-27,"13:49:00",0.296,"0.092","243.590","1.200","0.000","0.000","1.000"
2009-10-27,"13:50:00",0.294,"0.092","243.790","1.200","0.000","0.000","0.000"
2009-10-27,"13:51:00",0.292,"0.090","243.010","1.200","0.000","0.000","1.000"
2009-10-27,"13:52:00",0.292,"0.090","243.190","1.200","0.000","0.000","1.000"
2009-10-27,"13:53:00",0.29,"0.090","242.640","1.200","0.000","0.000","0.000"
2009-10-27,"13:54:00",0.292,"0.092","243.920","1.200","0.000","0.000","1.000"
2009-10-27,"13:55:00",0.292,"0.092","243.570","1.200","0.000","0.000","1.000"
2009-10-27,"13:56:00",0.292,"0.092","243.530","1.200","0.000","0.000","0.000"
2009-10-27,"13:57:00",0.29,"0.090","242.980","1.200","0.000","0.000","1.000"
2009-10-27,"13:58:00",0.29,"0.090","242.980","1.200","0.000","0.000","1.000"
2009-10-27,"13:59:00",0.288,"0.088","242.320","1.200","0.000","0.000","0.000"
2009-10-27,"14:00:00",0.266,"0.054","241.680","1.000","0.000","0.000","1.000"
2009-10-27,"14:01:00",0.266,"0.000","242.270","1.200","0.000","0.000","1.000"
2009-10-27,"14:02:00",0.332,"0.120","242.520","1.400","0.000","0.000","0.000"
2009-10-27,"14:03:00",0.328,"0.122","242.940","1.400","0.000","0.000","1.000"
2009-10-27,"14:04:00",0.326,"0.122","243.080","1.400","0.000","0.000","1.000"
2009-10-27,"14:05:00",0.324,"0.120","242.650","1.400","0.000","0.000","0.000"
2009-10-27,"14:06:00",0.32,"0.120","242.190","1.400","0.000","0.000","1.000"
2009-10-27,"14:07:00",0.32,"0.122","242.880","1.400","0.000","0.000","1.000"
2009-10-27,"14:08:00",0.32,"0.124","243.640","1.400","0.000","0.000","0.000"
2009-10-27,"14:09:00",0.318,"0.122","243.350","1.400","0.000","0.000","1.000"
2009-10-27,"14:10:00",0.316,"0.120","242.540","1.400","0.000","0.000","1.000"
2009-10-27,"14:11:00",0.316,"0.120","242.240","1.400","0.000","0.000","0.000"
2009-10-27,"14:12:00",0.314,"0.120","242.260","1.400","0.000","0.000","1.000"
2009-10-27,"14:13:00",0.316,"0.122","242.880","1.400","0.000","0.000","1.000"
2009-10-27,"14:14:00",0.316,"0.122","243.380","1.400","0.000","0.000","0.000"
2009-10-27,"14:15:00",0.276,"0.064","243.440","1.200","0.000","0.000","1.000"
2009-10-27,"14:16:00",0.22,"0.000","242.360","0.800","0.000","0.000","1.000"
2009-10-27,"14:17:00",0.22,"0.000","242.160","0.800","0.000","0.000","0.000"
2009-10-27,"14:18:00",0.222,"0.000","243.150","0.800","0.000","0.000","1.000"
2009-10-27,"14:19:00",0.222,"0.000","243.820","0.800","0.000","0.000","1.000"
2009-10-27,"14:20:00",0.222,"0.000","243.750","0.800","0.000","0.000","0.000"
2009-10-27,"14:21:00",0.222,"0.000","243.260","0.800","0.000","0.000","1.000"
2009-10-27,"14:22:00",0.222,"0.000","242.660","0.800","0.000","0.000","1.000"
2009-10-27,"14:23:00",0.22,"0.000","242.410","0.800","0.000","0.000","0.000"
2009-10-27,"14:24:00",0.22,"0.000","242.500","0.800","0.000","0.000","1.000"
2009-10-27,"14:25:00",0.222,"0.000","243.230","0.800","0.000","0.000","1.000"
2009-10-27,"14:26:00",0.3,"0.070","242.360","1.400","0.000","0.000","0.000"
2009-10-27,"14:27:00",0.298,"0.090","243.190","1.200","0.000","0.000","1.000"
2009-10-27,"14:28:00",0.296,"0.090","242.590","1.200","0.000","0.000","1.000"
2009-10-27,"14:29:00",0.296,"0.090","242.880","1.200","0.000","0.000","0.000"
2009-10-27,"14:30:00",0.296,"0.092","243.630","1.200","0.000","0.000","1.000"
2009-10-27,"14:31:00",0.294,"0.092","243.520","1.200","0.000","0.000","1.000"
2009-10-27,"14:32:00",0.292,"0.092","243.330","1.200","0.000","0.000","0.000"
2009-10-27,"14:33:00",0.292,"0.090","243.020","1.200","0.000","0.000","1.000"
2009-10-27,"14:34:00",0.33,"0.124","243.550","1.400","0.000","0.000","1.000"
2009-10-27,"14:35:00",0.476,"0.316","243.510","2.400","0.000","0.000","0.000"
2009-10-27,"14:36:00",0.482,"0.350","242.650","2.400","0.000","1.000","1.000"
2009-10-27,"14:37:00",0.474,"0.348","242.000","2.400","0.000","2.000","1.000"
2009-10-27,"14:38:00",0.474,"0.350","242.280","2.400","0.000","1.000","0.000"
2009-10-27,"14:39:00",0.474,"0.350","242.620","2.400","0.000","2.000","1.000"
2009-10-27,"14:40:00",0.434,"0.290","243.110","2.000","0.000","1.000","1.000"
2009-10-27,"14:41:00",0.406,"0.246","242.980","1.800","0.000","2.000","0.000"
2009-10-27,"14:42:00",0.402,"0.244","242.360","1.800","0.000","1.000","1.000"
2009-10-27,"14:43:00",0.402,"0.244","242.160","1.800","0.000","1.000","1.000"
2009-10-27,"14:44:00",0.4,"0.244","242.530","1.800","0.000","2.000","0.000"
2009-10-27,"14:45:00",0.4,"0.242","242.030","1.800","0.000","1.000","1.000"
2009-10-27,"14:46:00",0.398,"0.242","241.950","1.800","0.000","2.000","1.000"
2009-10-27,"14:47:00",0.396,"0.238","241.030","1.800","0.000","1.000","0.000"
2009-10-27,"14:48:00",0.37,"0.204","241.120","1.800","0.000","1.000","1.000"
2009-10-27,"14:49:00",0.3,"0.104","241.260","1.200","0.000","2.000","0.000"
2009-10-27,"14:50:00",0.3,"0.104","241.090","1.200","0.000","1.000","1.000"
2009-10-27,"14:51:00",0.3,"0.106","242.000","1.200","0.000","1.000","1.000"
2009-10-27,"14:52:00",0.3,"0.108","242.350","1.200","0.000","2.000","0.000"
2009-10-27,"14:53:00",0.3,"0.108","242.840","1.200","0.000","1.000","1.000"
2009-10-27,"14:54:00",0.298,"0.108","243.030","1.200","0.000","1.000","1.000"
2009-10-27,"14:55:00",0.298,"0.108","242.990","1.200","0.000","2.000","0.000"
2009-10-27,"14:56:00",0.3,"0.110","243.750","1.200","0.000","1.000","1.000"
2009-10-27,"14:57:00",0.3,"0.112","244.050","1.200","0.000","1.000","1.000"
2009-10-27,"14:58:00",0.298,"0.110","243.830","1.200","0.000","1.000","0.000"
